Country,States,Population,Population Growth %
Togo,Kara,770032.307457762,0.01
Togo,Maritime,2600266.70641393,0.01
Togo,Plateaux,1375329.86737298,0.01
Togo,Savanes,828323.295077406,0.01
Tonga,Kolofo'ou,18066.1656777372,0.01
Tonga,Kolomotu'a,17122.0525023727,0.01
Tonga,Vaini,13000.5584391556,0.01
Tonga,Tatakamotonga,7043.84437933478,0.01
Tonga,Lapaha,7117.85325113242,0.01
Tonga,Nukunuku,8001.95923314746,0.01
Tonga,Kolovai,4098.49130576656,0.01
Tonga,Neiafu,3731.44730644583,0.01
Tonga,Pangaimotu,1242.14890233335,0.01
Tonga,Hahake,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Tonga,Leimatu'a,2489.29840411248,0.01
Tonga,Hihifo,1990.23857942299,0.01
Tonga,Motu,745.089317422179,0.01
Tonga,Lifuka,2968.35583101882,0.01
Tonga,Foa,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Tonga,Lulunga,500.059944578644,0.01
Tonga,Mu'omu'a,432.051792115948,0.01
Tonga,Ha'ano,135.016185036233,0.01
Tonga,Uiha,695.083322964315,0.01
Tonga,Eua Motu'a,4945.59285188278,0.01
Tonga,Eua Fo'ou,2150.25776168816,0.01
Tonga,Niua Toputapu,1232.14770344177,0.01
Tonga,Niua Fo'ou,493.059105354543,0.01
Trinidad and Tobago,Couva–Tabaquite–Talparo,178431.389424551,0.01
Trinidad and Tobago,Diego Martin,102969.343427966,0.01
Trinidad and Tobago,Mayaro–Rio Claro,35654.2740484573,0.01
Trinidad and Tobago,Penal–Debe,89402.7171315483,0.01
Trinidad and Tobago,Princes Town,102387.273652476,0.01
Trinidad and Tobago,San Juan–Laventille,157276.853529096,0.01
Trinidad and Tobago,Sangre Grande,75775.0835218911,0.01
Trinidad and Tobago,Siparia,86959.4242423371,0.01
Trinidad and Tobago,Tunapuna–Piarco,212850.515409899,0.01
Tunisia,Ariana,576157.066704843,0.01
Tunisia,Béja,303068.33025111,0.01
Tunisia,Ben Arous,631917.75100492,0.01
Tunisia,Bizerte,568287.123297064,0.01
Tunisia,Gabès,374344.874511572,0.01
Tunisia,Gafsa,337371.442329317,0.01
Tunisia,Jendouba,401525.1327392,0.01
Tunisia,Kairouan,570667.408633259,0.01
Tunisia,Kasserine,439295.660473114,0.01
Tunisia,Kebili,156979.817922017,0.01
Tunisia,Kef,243185.151767928,0.01
Tunisia,Mahdia,410861.251904483,0.01
Tunisia,Manouba,379563.500093195,0.01
Tunisia,Medenine,479577.489248703,0.01
Tunisia,Monastir,548893.798526416,0.01
Tunisia,Nabeul,788014.46306481,0.01
Tunisia,Sfax,955535.544618546,0.01
Tunisia,Sidi Bouzid,429963.541787388,0.01
Tunisia,Siliana,223113.745712432,0.01
Tunisia,Sousse,675051.921704383,0.01
Tunisia,Tataouine,149470.917794224,0.01
Tunisia,Tozeur,107924.93747874,0.01
Tunisia,Tunis,1056373.63256271,0.01
Tunisia,Zaghouan,176966.213786935,0.01
Turkey,Adana,2238208.30474065,0.01
Turkey,Adıyaman,626540.10636092,0.01
Turkey,Afyonkarahisar,729570.457102126,0.01
Turkey,Ağrı,536263.284446249,0.01
Turkey,Amasya,337840.498557331,0.01
Turkey,Ankara,5639752.06406952,0.01
Turkey,Antalya,2512001.12559635,0.01
Turkey,Artvin,170895.486059751,0.01
Turkey,Aydın,1111105.19349684,0.01
Turkey,Balıkesir,1228797.3018131,0.01
Turkey,Bilecik,219453.306918116,0.01
Turkey,Bingöl,279845.546424878,0.01
Turkey,Bitlis,348156.735213988,0.01
Turkey,Bolu,316163.900079737,0.01
Turkey,Burdur,270828.465504236,0.01
Turkey,Bursa,3056486.39565136,0.01
Turkey,Çanakkale,542221.998745847,0.01
Turkey,Çankırı,195812.472978216,0.01
Turkey,Çorum,530927.644837595,0.01
Turkey,Denizli,1037332.34999304,0.01
Turkey,Diyarbakır,1756563.56768106,0.01
Turkey,Edirne,413952.622481869,0.01
Turkey,Elazığ,591168.866241094,0.01
Turkey,Erzincan,234775.143620006,0.01
Turkey,Erzurum,762153.362970981,0.01
Turkey,Eskişehir,887581.398629865,0.01
Turkey,Gaziantep,2069612.09430607,0.01
Turkey,Giresun,448453.758298127,0.01
Turkey,Gümüşhane,164540.724284045,0.01
Turkey,Hakkâri,281024.687774195,0.01
Turkey,Hatay,1629089.28672896,0.01
Turkey,Isparta,444967.340364525,0.01
Turkey,Mersin,1840645.64700229,0.01
Turkey,Istanbul,15521127.5918422,0.01
Turkey,İzmir,4367774.58604205,0.01
Turkey,Kars,285444.217564381,0.01
Turkey,Kastamonu,379450.48654572,0.01
Turkey,Kayseri,1407577.73307896,0.01
Turkey,Kırklareli,361879.380213116,0.01
Turkey,Kırşehir,242967.125632093,0.01
Turkey,Kocaeli,1953269.1477203,0.01
Turkey,Konya,2232641.6374376,0.01
Turkey,Kütahya,579326.446633583,0.01
Turkey,Malatya,800260.931107541,0.01
Turkey,Manisa,1440783.71363876,0.01
Turkey,Kahramanmaraş,1154240.3643162,0.01
Turkey,Mardin,838878.560387572,0.01
Turkey,Muğla,983259.868065875,0.01
Turkey,Muş,408858.011766501,0.01
Turkey,Nevşehir,303046.327613549,0.01
Turkey,Niğde,362904.503099502,0.01
Turkey,Ordu,754288.420162648,0.01
Turkey,Rize,343253.147397451,0.01
Turkey,Sakarya,1029773.44387079,0.01
Turkey,Samsun,1348703.67556394,0.01
Turkey,Siirt,330319.596990869,0.01
Turkey,Sinop,218269.164969353,0.01
Turkey,Sivas,639032.603896384,0.01
Turkey,Tekirdağ,1055538.53245526,0.01
Turkey,Tokat,612820.461721461,0.01
Turkey,Trabzon,809070.987211128,0.01
Turkey,Tunceli,84670.149816056,0.01
Turkey,Şanlıurfa,2073862.603835,0.01
Turkey,Uşak,370553.420011777,0.01
Turkey,Van,1136893.28483877,0.01
Turkey,Yozgat,421250.497313049,0.01
Turkey,Zonguldak,596124.460291869,0.01
Turkey,Aksaray,416616.941866584,0.01
Turkey,Bayburt,84853.1717557718,0.01
Turkey,Karaman,253309.365405869,0.01
Turkey,Kırıkkale,283050.930669628,0.01
Turkey,Batman,608731.971614585,0.01
Turkey,Şırnak,529678.495096036,0.01
Turkey,Bartın,198272.767905543,0.01
Turkey,Ardahan,97330.6674928981,0.01
Turkey,Iğdır,199465.910933307,0.01
Turkey,Yalova,271008.487084285,0.01
Turkey,Karabük,248987.847364819,0.01
Turkey,Kilis,142507.083006021,0.01
Turkey,Osmaniye,538823.591362491,0.01
Turkey,Düzce,392213.016451257,0.01
Turkmenistan,Ashgabat,1032115.7246512,0.01
Turkmenistan,Ahal Region,939812.659841103,0.01
Turkmenistan,Balkan Region,553566.358648559,0.01
Turkmenistan,Daşoguz Region,1370564.29610114,0.01
Turkmenistan,Lebap Region,1334659.99208039,0.01
Turkmenistan,Mary Region,1480577.48390844,0.01
Tuvalu,Funafuti,6152.73755809563,0.01
Tuvalu,Nanumea,512.061383248531,0.01
Tuvalu,Nui,610.073132385946,0.01
Tuvalu,Nukufetau,597.071573826901,0.01
Tuvalu,Nukulaelae,300.035966747186,0.01
Tuvalu,Vaitupu,1061.12720239587,0.01
Tuvalu,Nanumanga,491.058865576228,0.01
Tuvalu,Niulakita,34.0040762313478,0.01
Tuvalu,Niutao,582.069775489542,0.01
Uganda,Buikwe,422821.685658915,0.01
Uganda,Bukomansimbi,151431.152776971,0.01
Uganda,Butambala,100852.08962262,0.01
Uganda,Buvuma,89900.7768363486,0.01
Uganda,Gomba,159941.172913811,0.01
Uganda,Kalangala,54299.5091420166,0.01
Uganda,Kalungu,183253.967530067,0.01
Uganda,Kampala,1507260.68255116,0.01
Uganda,Kayunga,368106.126643009,0.01
Uganda,Kiboga,148235.769731114,0.01
Uganda,Kyankwanzi,214718.739362845,0.01
Uganda,Luweero,457012.784309536,0.01
Uganda,Lwengo,274985.963883463,0.01
Uganda,Lyantonde,93764.2399681633,0.01
Uganda,Masaka,297039.607559271,0.01
Uganda,Mityana,329003.439216737,0.01
Uganda,Mpigi,250578.037988579,0.01
Uganda,Mubende,684419.044586231,0.01
Uganda,Mukono,596875.550328625,0.01
Uganda,Nakaseke,197392.662403084,0.01
Uganda,Nakasongola,181820.795728905,0.01
Uganda,Rakai,516370.89985091,0.01
Uganda,Sembabule,252627.283641462,0.01
Uganda,Wakiso,1997657.46876077,0.01
Uganda,Amuria,270960.481329605,0.01
Uganda,Budaka,207621.888629385,0.01
Uganda,Bududa,210198.197463854,0.01
Uganda,Bugiri,382958.907116884,0.01
Uganda,Bukedea,203624.409432423,0.01
Uganda,Bukwa,89366.7128155387,0.01
Uganda,Bulambuli,174528.921617059,0.01
Uganda,Busia,323700.803564425,0.01
Uganda,Butaleja,224179.873514273,0.01
Uganda,Buyende,323105.732230377,0.01
Uganda,Iganga,504257.447753437,0.01
Uganda,Jinja,471298.496806258,0.01
Uganda,Kaberamaido,215051.779285934,0.01
Uganda,Kaliro,236227.317699061,0.01
Uganda,Kamuli,486377.304375083,0.01
Uganda,Kapchorwa,105198.610660898,0.01
Uganda,Katakwi,166250.929294505,0.01
Uganda,Kibuku,202057.221566114,0.01
Uganda,Kumi,239296.685638885,0.01
Uganda,Kween,93678.2296576957,0.01
Uganda,Luuka,238048.536017217,0.01
Uganda,Manafwa,353867.419781077,0.01
Uganda,Mayuge,473295.736224906,0.01
Uganda,Mbale,489018.621002347,0.01
Uganda,Namayingo,215467.829159824,0.01
Uganda,Namutumba,252592.279445342,0.01
Uganda,Ngora,141936.014549312,0.01
Uganda,Pallisa,386936.383916062,0.01
Uganda,Serere,285937.276669736,0.01
Uganda,Sironko,242451.063769288,0.01
Uganda,Soroti,296868.587058225,0.01
Uganda,Tororo,517143.992525228,0.01
Uganda,Abim,107978.943952755,0.01
Uganda,Adjumani,225278.005152568,0.01
Uganda,Agago,227819.309790916,0.01
Uganda,Alebtong,227568.279698738,0.01
Uganda,Amolatar,147183.643607721,0.01
Uganda,Amudat,105779.680316498,0.01
Uganda,Amuru,186718.382826108,0.01
Uganda,Apac,368670.194260494,0.01
Uganda,Arua,782170.762552464,0.01
Uganda,Dokolo,183114.950865475,0.01
Uganda,Gulu,436397.313034337,0.01
Uganda,Kaabong,167899.126871836,0.01
Uganda,Kitgum,204072.463142765,0.01
Uganda,Koboko,206519.756511534,0.01
Uganda,Kole,239355.692712345,0.01
Uganda,Kotido,181071.705931926,0.01
Uganda,Lamwo,134395.110585066,0.01
Uganda,Lira,408091.919931407,0.01
Uganda,Maracha,186156.315448402,0.01
Uganda,Moroto,103444.400375316,0.01
Uganda,Moyo,139028.666031532,0.01
Uganda,Nakapiripirit,156708.785432054,0.01
Uganda,Napak,142241.051115506,0.01
Uganda,Nebbi,396841.571298277,0.01
Uganda,Nwoya,133522.005921832,0.01
Uganda,Otuke,104266.498924203,0.01
Uganda,Oyam,383689.994755858,0.01
Uganda,Pader,178025.340749553,0.01
Uganda,Yumbe,484880.124901014,0.01
Uganda,Zombo,240110.78322866,0.01
Uganda,Buhweju,120734.473019067,0.01
Uganda,Buliisa,113174.566776927,0.01
Uganda,Bundibugyo,224413.901568336,0.01
Uganda,Bushenyi,234468.106814034,0.01
Uganda,Hoima,573054.694808678,0.01
Uganda,Ibanda,249654.927330887,0.01
Uganda,Isingiro,486418.309290538,0.01
Uganda,Kabale,528294.329169443,0.01
Uganda,Kabarole,469292.256308609,0.01
Uganda,Kamwenge,414503.688540795,0.01
Uganda,Kanungu,252174.229331674,0.01
Uganda,Kasese,695075.322005202,0.01
Uganda,Kibaale,785182.123538717,0.01
Uganda,Kiruhura,328116.332875055,0.01
Uganda,Kiryandongo,266228.914134002,0.01
Uganda,Kisoro,281738.773375054,0.01
Uganda,Kyegegwa,281670.76522259,0.01
Uganda,Kyenjojo,422254.617681763,0.01
Uganda,Masindi,291147.901292245,0.01
Uganda,Mbarara,472685.66309252,0.01
Uganda,Mitooma,183465.992946568,0.01
Uganda,Ntoroko,67013.0331729841,0.01
Uganda,Ntungamo,483899.007289751,0.01
Uganda,Rubirizi,129164.483564773,0.01
Uganda,Rukungiri,314731.728398463,0.01
Uganda,Sheema,207367.858177539,0.01
Ukraine,Cherkasy Oblast,1246315.40179157,0.01
Ukraine,Chernihiv Oblast,1047148.52670512,0.01
Ukraine,Chernivtsi Oblast,910110.099253022,0.01
Ukraine,Dnipropetrovsk Oblast,3259095.68339629,0.01
Ukraine,Donetsk Oblast,4388228.0378952,0.01
Ukraine,Ivano-Frankivsk Oblast,1382886.77325545,0.01
Ukraine,Kharkiv Oblast,2720668.13950991,0.01
Ukraine,Kherson Oblast,1063930.53844519,0.01
Ukraine,Khmelnytskyi Oblast,1296258.38869642,0.01
Ukraine,Kyiv Oblast,1731880.60881666,0.01
Ukraine,Kirovohrad Oblast,974840.858838949,0.01
Ukraine,Luhansk Oblast,2263947.39020801,0.01
Ukraine,Lviv Oblast,2535779.97608096,0.01
Ukraine,Mykolaiv Oblast,1159773.02754302,0.01
Ukraine,Odessa Oblast,2387568.20922718,0.01
Ukraine,Poltava Oblast,1440856.72239067,0.01
Ukraine,Rivne Oblast,1162188.31707532,0.01
Ukraine,Sumy Oblast,1115184.68252471,0.01
Ukraine,Ternopil Oblast,1066650.86454369,0.01
Ukraine,Vinnytsia Oblast,1604462.33457835,0.01
Ukraine,Volyn Oblast,1042980.02700711,0.01
Ukraine,Zakarpattia Oblast,1259648.00003392,0.01
Ukraine,Zaporizhia Oblast,1755873.48495754,0.01
Ukraine,Zhytomyr Oblast,1249374.76853251,0.01
United Arab Emirates,Abu Dhabi,2784823.83015957,0.01
United Arab Emirates,Ajman,372966.709304313,0.01
United Arab Emirates,Dubai,4177559.78408345,0.01
United Arab Emirates,Fujairah,152018.223151907,0.01
United Arab Emirates,Ras Al Khaimah,416649.945822926,0.01
United Arab Emirates,Sharjah,2374416.63268476,0.01
United Arab Emirates,Umm Al Quwain,72008.6320193247,0.01
United Kingdom ,South East,9181235.59864895,0.01
United Kingdom ,London,8963063.44530884,0.01
United Kingdom ,North West,7342076.12980192,0.01
United Kingdom ,East of England,4836507.77533263,0.01
United Kingdom ,West Midlands,5934748.42669524,0.01
United Kingdom ,South West,5625370.34006344,0.01
United Kingdom ,Yorkshire and the Humber,5503626.74607621,0.01
United Kingdom ,East Midlands,4836507.77533263,0.01
United Kingdom ,North East,2670261.0969765,0.01
United States of America,Alabama,4903772.83871768,0.01
United States of America,Alaska,731632.704313568,0.01
United States of America,Arizona,7279589.63924726,0.01
United States of America,Arkansas,3018165.80197841,0.01
United States of America,California,39516960.087118,0.01
United States of America,Colorado,5759426.41000608,0.01
United States of America,Connecticut,3565714.43925392,0.01
United States of America,Delaware,973880.743745358,0.01
United States of America,Florida,21480311.9477893,0.01
United States of America,Georgia,10618695.9138959,0.01
United States of America,Hawaii,1416041.7477009,0.01
United States of America,Idaho,1787279.24971686,0.01
United States of America,Illinois,12673340.213941,0.01
United States of America,Indiana,6733026.12006258,0.01
United States of America,Iowa,3155448.25868348,0.01
United States of America,Kansas,2913663.27476037,0.01
United States of America,Kentucky,4468208.625551,0.01
United States of America,Louisiana,4649351.33999506,0.01
United States of America,Maine,1344373.15644389,0.01
United States of America,Maryland,6046404.81148044,0.01
United States of America,Massachusetts,6893329.33637628,0.01
United States of America,Michigan,9988054.31586969,0.01
United States of America,Minnesota,5640308.13072789,0.01
United States of America,Mississippi,2976505.80799557,0.01
United States of America,Missouri,6138163.81107083,0.01
United States of America,Montana,1068906.13489374,0.01
United States of America,Nebraska,1934639.91454496,0.01
United States of America,Nevada,3080525.27730715,0.01
United States of America,New Hampshire,1359874.01460594,0.01
United States of America,New Jersey,8883254.87827397,0.01
United States of America,New Mexico,2097080.38706178,0.01
United States of America,New York,19455893.2710345,0.01
United States of America,North Carolina,10489341.4075523,0.01
United States of America,North Dakota,762153.362970981,0.01
United States of America,Ohio,11690501.3963483,0.01
United States of America,Oklahoma,3957445.39791859,0.01
United States of America,Oregon,4218242.66093459,0.01
United States of America,Pennsylvania,12803523.8196727,0.01
United States of America,Rhode Island,1059488.00589755,0.01
United States of America,South Carolina,5149331.27498257,0.01
United States of America,South Dakota,884765.061021998,0.01
United States of America,Tennessee,6829992.74391584,0.01
United States of America,Texas,28999357.2917378,0.01
United States of America,Utah,3206342.35960291,0.01
United States of America,Vermont,624063.809515366,0.01
United States of America,Virginia,8536542.31617993,0.01
United States of America,Washington,7615805.94310461,0.01
United States of America,West Virginia,1792361.85899356,0.01
United States of America,Wisconsin,5823132.04670562,0.01
United States of America,Wyoming,578828.386928783,0.01
Uruguay,Artigas,73386.7972265835,0.01
Uruguay,Canelones,520249.364781062,0.01
Uruguay,Cerro Largo,84708.154371844,0.01
Uruguay,Colonia,123217.770703845,0.01
Uruguay,Durazno,57094.8442322113,0.01
Uruguay,Flores,25053.00322339,0.01
Uruguay,Florida,67056.0383282179,0.01
Uruguay,Lavalleja,58822.0512807859,0.01
Uruguay,Maldonado,164319.697788541,0.01
Uruguay,Montevideo,1319266.14674648,0.01
Uruguay,Paysandú,113137.562341028,0.01
Uruguay,Río Negro,54771.5657296988,0.01
Uruguay,Rivera,103505.407688554,0.01
Uruguay,Rocha,68096.1630129414,0.01
Uruguay,Salto,124892.971518183,0.01
Uruguay,San José,108321.985074736,0.01
Uruguay,Soriano,82604.9022449462,0.01
Uruguay,Tacuarembó,90063.7963782812,0.01
Uruguay,Treinta y Tres,48139.7707446969,0.01
Uzbekistan,Andijan Region,2965855.53129593,0.01
Uzbekistan,Bukhara Region,1843721.01566145,0.01
Uzbekistan,Fergana Region,3565227.3808679,0.01
Uzbekistan,Jizzakh Region,1301155.97579362,0.01
Uzbekistan,Xorazm Region,1776913.00706574,0.01
Uzbekistan,Namangan Region,2652717.99400078,0.01
Uzbekistan,Navoiy Region,942913.031497492,0.01
Uzbekistan,Qashqadaryo Region,3089170.31362902,0.01
Uzbekistan,Samarqand Region,3652137.79923566,0.01
Uzbekistan,Sirdaryo Region,803196.282982218,0.01
Uzbekistan,Surxondaryo Region,122914.73437743,0.01
Uzbekistan,Tashkent Region,2829639.20239271,0.01
Uzbekistan,Karakalpakstan,1817717.89854336,0.01
Uzbekistan,Tashkent,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Vanuatu,Malampa,40932.9068234294,0.01
Vanuatu,Penama,32546.9015528456,0.01
Vanuatu,Sanma,54190.4960740985,0.01
Vanuatu,Shefa,97613.7014215296,0.01
Vanuatu,Tafea,37054.4418932774,0.01
Vanuatu,Torba,10162.2181937272,0.01
Venezuela,Amazonas,130015.585590447,0.01
Venezuela,Anzoátegui,1563521.42679582,0.01
Venezuela,Apure,459080.032120424,0.01
Venezuela,Aragua,29271.5089158554,0.01
Venezuela,Barinas,353484.37386353,0.01
Venezuela,Bolívar,28439349.1608833,0.01
Venezuela,Carabobo,2246013.24035564,0.01
Venezuela,Cojedes,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Venezuela,Delta Amacuro,167696.102534337,0.01
Venezuela,Falcón,953546.306159011,0.01
Venezuela,Guárico,747828.645798582,0.01
Venezuela,La Guaira,352962.311281389,0.01
Venezuela,Lara,2019453.08150517,0.01
Venezuela,Mérida,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Venezuela,Miranda,2675485.72327745,0.01
Venezuela,Monagas,905551.552798242,0.01
Venezuela,Nueva Esparta,491668.938708614,0.01
Venezuela,Portuguesa,1024422.8024638,0.01
Venezuela,Sucre,897028.531102844,0.01
Venezuela,Táchira,1169048.13939506,0.01
Venezuela,Trujillo,54219.499550884,0.01
Venezuela,Yaracuy,600924.035639934,0.01
Venezuela,Zulia,3704848.11787381,0.01
Vietnam,Bắc Giang Province,1804166.27404528,0.01
Vietnam,Bắc Kạn Province,319038.244641174,0.01
Vietnam,Cao Bằng Province,528163.313463964,0.01
Vietnam,Hà Giang Province,891183.830470609,0.01
Vietnam,Lạng Sơn Province,744189.209521938,0.01
Vietnam,Phú Thọ Province,1463901.48487663,0.01
Vietnam,Quảng Ninh Province,1320482.2925317,0.01
Vietnam,Thái Nguyên Province,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Vietnam,Tuyên Quang Province,784905.09032942,0.01
Vietnam,Lào Cai Province,701790.126941004,0.01
Vietnam,Yên Bái Province,809345.020060758,0.01
Vietnam,Điện Biên Province,567067.977152183,0.01
Vietnam,Hòa Bình Province,854233.401045803,0.01
Vietnam,Lai Châu Province,470566.409047395,0.01
Vietnam,Sơn La Province,1248564.67142228,0.01
Vietnam,Bắc Ninh Province,1153738.30413184,0.01
Vietnam,Hà Nam Province,884032.973263134,0.01
Vietnam,Hải Dương Province,403941.422391404,0.01
Vietnam,Hưng Yên Province,1252881.18886389,0.01
Vietnam,Nam Định Province,1780606.44981641,0.01
Vietnam,Ninh Bình Province,982604.789538476,0.01
Vietnam,Thái Bình Province,268199.150315642,0.01
Vietnam,Vĩnh Phúc Province,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Vietnam,Hà Nội City,7521601.65038521,0.01
Vietnam,Hải Phòng City,2014041.43278494,0.01
Vietnam,Hà Tĩnh Province,1478177.19617447,0.01
Vietnam,Nghệ An Province,3547672.27645352,0.01
Vietnam,Quảng Bình Province,936719.289023941,0.01
Vietnam,Quảng Trị Province,632450.81490584,0.01
Vietnam,Thanh Hóa Province,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Vietnam,Thừa Thiên-Huế Province,333755.008810124,0.01
Vietnam,Đắk Lắk Province,340040.762313478,0.01
Vietnam,Đắk Nông Province,61420.3627528165,0.01
Vietnam,Gia Lai Province,1514028.49384108,0.01
Vietnam,Kon Tum Province,530063.541253362,0.01
Vietnam,Lâm Đồng Province,1297061.48496742,0.01
Vietnam,Bình Định Province,2468603.92336604,0.01
Vietnam,Bình Thuận Province,1359662.98930933,0.01
Vietnam,Khánh Hòa Province,1231254.59638075,0.01
Vietnam,Ninh Thuận Province,579779.500943371,0.01
Vietnam,Phú Yên Province,873068.658918303,0.01
Vietnam,Quảng Nam Province,1495991.33164013,0.01
Vietnam,Quảng Ngãi Province,1434095.91193997,0.01
Vietnam,Đà Nẵng City,1080829.56421228,0.01
Vietnam,Bà Rịa-Vũng Tàu Province,1148450.67027787,0.01
Vietnam,Bình Dương Province,2426851.91835339,0.01
Vietnam,Bình Phước Province,994798.251227082,0.01
Vietnam,Đồng Nai Province,1104627.41697478,0.01
Vietnam,Tây Ninh Province,1169305.17020657,0.01
Vietnam,Hồ Chí Minh City,8145976.49718611,0.01
Vietnam,An Giang Province,1908580.79071308,0.01
Vietnam,Bạc Liêu Province,907344.767759501,0.01
Vietnam,Bến Tre Province,1624665.75645923,0.01
Vietnam,Cà Mau Province,1421370.38647033,0.01
Vietnam,Đồng Tháp Province,1599695.76318663,0.01
Vietnam,Hậu Giang Province,733104.880790408,0.01
Vietnam,Kiên Giang Province,1723273.57705057,0.01
Vietnam,Long An Province,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Vietnam,Sóc Trăng Province,1199796.8253872,0.01
Vietnam,Tiền Giang Province,1762.21124469513,0.01
Vietnam,Trà Vinh Province,1286154.17745627,0.01
Vietnam,Vĩnh Long Province,490058.745687071,0.01
Vietnam,Cần Thơ City,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Vietnam,Hanoi,1431441.59375414,0.01
Vietnam,Ho Chi Minh City,8599730.89089677,0.01
Vietnam,Can Tho,1569489.14217441,0.01
Vietnam,Da Nang,1064227.57405227,0.01
Vietnam,Haiphong,2028757.196834,0.01
Yemen,Amran,910101.098174019,0.01
Yemen,Al Bayda,605375.569266574,0.01
Yemen,Al Hudaydah,2300454.76652192,0.01
Yemen,Al Jawf,465792.836816447,0.01
Yemen,Al Mahwit,523298.730323102,0.01
Yemen,Amanat Al Asimah,1947372.44085382,0.01
Yemen,Dhamar,1412311.30051434,0.01
Yemen,Hajjah,1571060.33052028,0.01
Yemen,Ibb,2238805.37631448,0.01
Yemen,Ma'rib,251698.172264436,0.01
Yemen,Raymah,418709.192674701,0.01
Yemen,Sa'dah,747046.55204526,0.01
Yemen,Sana'a,957912.829595072,0.01
Yemen,Taiz,2513304.28181193,0.01
Yemen,Aden,634786.094847022,0.01
Yemen,Abyan,454589.493818108,0.01
Yemen,Al Mahrah,96779.6014339725,0.01
Yemen,Dhale,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Yemen,Hadramaut,1093098.03489256,0.01
Yemen,Socotra,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Yemen,Lahij,761251.254830962,0.01
Yemen,Shabwah,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zambia,Chibombo,293800.219238291,0.01
Zambia,Chisamba,127619.298336025,0.01
Zambia,Chitambo,127619.298336025,0.01
Zambia,Itezhi-Tezhi,43116.1685414598,0.01
Zambia,Kabwe,230829.670657279,0.01
Zambia,Kapiri Mposhi,295006.363824614,0.01
Zambia,Luano,127619.298336025,0.01
Zambia,Mkushi,188093.5476737,0.01
Zambia,Mumbwa,273901.833923617,0.01
Zambia,Ngabwe,127619.298336025,0.01
Zambia,Serenje,190954.890676579,0.01
Zambia,Shibuyunji ,127619.298336025,0.01
Zambia,Chililabombwe District,67541.0964744591,0.01
Zambia,Chingola District,216651.971108586,0.01
Zambia,Kalulushi District,75815.0883174574,0.01
Zambia,Kitwe District,376169.093189395,0.01
Zambia,Luanshya District,147925.732565476,0.01
Zambia,Lufwanyama District,78512.4116585146,0.01
Zambia,Masaiti District,95592.4591255428,0.01
Zambia,Mpongwe District,93391.1952495076,0.01
Zambia,Mufulira District,143947.255646408,0.01
Zambia,Ndola District,374801.929300917,0.01
Zambia,Chadiza District,83991.0684113182,0.01
Zambia,Chasefu District,83991.0684113182,0.01
Zambia,Chipangali District,127619.298336025,0.01
Zambia,Chipata District,455837.643439775,0.01
Zambia,Kasenengwa District,127619.298336025,0.01
Zambia,Katete District,189272.689023016,0.01
Zambia,Lumezi District,127619.298336025,0.01
Zambia,Lundazi District,236861.393708787,0.01
Zambia,Lusangazi District,127619.298336025,0.01
Zambia,Mambwe District,70433.4431939021,0.01
