Country,States,Population,Birth Rate,Births,Death Rate,Deaths,Inbound Migration,Outbound Migration,Population Growth %
Canada, British Columbia,5001626.84360928,,,,,,,0.01
Canada, Prince Edward Island,153598.029490876,,,,,,,0.01
Canada, Saskatchewan,1163084.23495442,,,,,,,0.01
Canada, Alberta,4301113.85945171,,,,,,,0.01
Canada, Newfoundland and Labrador,525652.012530749,,,,,,,0.01
Central African Republic,Bamingui-Bangoran,43232.9488544451,,,,,,,0.01
Central African Republic,Basse-Kotto,249172.759191399,,,,,,,0.01
Central African Republic,Haute-Kotto,90324.2501269534,,,,,,,0.01
Central African Republic,Haut-Mbomou,57607.2617898575,,,,,,,0.01
Central African Republic,Kémo,118430.81735278,,,,,,,0.01
Central African Republic,Lobaye,246897.551376185,,,,,,,0.01
Central African Republic,Mambéré-Kadéï,364828.323055294,,,,,,,0.01
Central African Republic,Mbomou,164023.981786964,,,,,,,0.01
Central African Republic,Nana-Grébizi,117826.762178983,,,,,,,0.01
Central African Republic,Nana-Mambéré,233687.344769084,,,,,,,0.01
Central African Republic,Ombella-M'Poko,356757.585882207,,,,,,,0.01
Central African Republic,Ouaka,276735.27672427,,,,,,,0.01
Central African Republic,Ouham,369253.727267302,,,,,,,0.01
Central African Republic,Ouham-Pendé,430545.325580785,,,,,,,0.01
Central African Republic,Sangha-Mbaéré,101083.232841707,,,,,,,0.01
Central African Republic,Vakaga,46504.2476516158,,,,,,,0.01
Chad,Batha,488502.619342213,,,,,,,0.01
Chad,Chari-Baguirmi,578477.837588943,,,,,,,0.01
Chad,Hadjer-Lamis,566909.780974185,,,,,,,0.01
Chad,Wadi Fira,508429.439438094,,,,,,,0.01
Chad,Bahr el Gazel,257290.500657811,,,,,,,0.01
Chad,Borkou,93592.548650082,,,,,,,0.01
Chad,Ennedi-Est,107311.801752982,,,,,,,0.01
Chad,Ennedi-Ouest,60622.5372021074,,,,,,,0.01
Chad,Guéra,538408.177666155,,,,,,,0.01
Chad,Kanem,333417.454017832,,,,,,,0.01
Chad,Lac,433829.62556547,,,,,,,0.01
Chad,Logone Occidental,689106.942341074,,,,,,,0.01
Chad,Logone Oriental,779410.190549734,,,,,,,0.01
Chad,Mandoul,628122.372071227,,,,,,,0.01
Chad,Mayo-Kebbi Est,774852.774279875,,,,,,,0.01
Chad,Mayo-Kebbi Ouest,564521.562836722,,,,,,,0.01
Chad,Moyen-Chari,588061.712970565,,,,,,,0.01
Chad,Ouaddaï,721231.876600541,,,,,,,0.01
Chad,Salamat,302328.614394217,,,,,,,0.01
Chad,Sila,387496.393534251,,,,,,,0.01
Chad,Tandjilé,661966.463356782,,,,,,,0.01
Chad,Tibesti,25485.3278044327,,,,,,,0.01
Chad,Ville de N'Djamena (capital),951504.909509785,,,,,,,0.01
Chile,Arica,186505.035183968,,,,,,,0.01
Chile,Parinacota,3156.28829222579,,,,,,,0.01
Chile,Iquique,216438.769301398,,,,,,,0.01
Chile,Tamarugal,22533.0581470657,,,,,,,0.01
Chile,Antofagasta,318808.119615794,,,,,,,0.01
Chile,El Loa,143702.125608881,,,,,,,0.01
Chile,Tocopilla,31518.8789029747,,,,,,,0.01
Chile,Copiapó,155727.223969376,,,,,,,0.01
Chile,Huasco,66497.0737764212,,,,,,,0.01
Chile,Chañaral,32134.9351729401,,,,,,,0.01
Chile,Elqui,365404.375671365,,,,,,,0.01
Chile,Limarí,156172.264618946,,,,,,,0.01
Chile,Choapa,81688.4613426157,,,,,,,0.01
Chile,Isla de Pascua,3791.34629779086,,,,,,,0.01
Chile,Los Andes,95482.721296567,,,,,,,0.01
Chile,Marga Marga,263444.062718034,,,,,,,0.01
Chile,Petorca,71249.5078590121,,,,,,,0.01
Chile,Quillota,190039.35800549,,,,,,,0.01
Chile,San Antonio,136606.477499458,,,,,,,0.01
Chile,San Felipe de Aconcagua,131923.049719833,,,,,,,0.01
Chile,Valparaíso,651247.484295922,,,,,,,0.01
Chile,Cachapoal,542950.592565803,,,,,,,0.01
Chile,Colchagua,196583.955782527,,,,,,,0.01
Chile,Cardenal Caro,41163.759856785,,,,,,,0.01
Chile,Talca,352998.242507531,,,,,,,0.01
Chile,Linares,254013.201312556,,,,,,,0.01
Chile,Curicó,244075.293593973,,,,,,,0.01
Chile,Cauquenes,57093.2148373214,,,,,,,0.01
Chile,Diguillín,319838.21370356,,,,,,,0.01
Chile,Punilla,98605.006482983,,,,,,,0.01
Chile,Itata,53836.9174103609,,,,,,,0.01
Chile,Concepción,912972.389987868,,,,,,,0.01
Chile,Biobío,353347.274387755,,,,,,,0.01
Chile,Arauco,157269.364826985,,,,,,,0.01
Chile,Cautin,667981.012719725,,,,,,,0.01
Chile,Malleco,201633.416995279,,,,,,,0.01
Chile,Valdivia,259266.681160168,,,,,,,0.01
Chile,Ranco,97161.8746687619,,,,,,,0.01
Chile,Llanquihue,321522.367532492,,,,,,,0.01
Chile,Osorno,221529.234259392,,,,,,,0.01
Chile,Chiloe,142206.989044598,,,,,,,0.01
Chile,Palena,18972.7329505119,,,,,,,0.01
Chile,Coihaique,51107.668123452,,,,,,,0.01
Chile,Aysén,29633.7067132264,,,,,,,0.01
Chile,General Carrera,6921.63221498565,,,,,,,0.01
Chile,Capitan Prat,3837.35049976881,,,,,,,0.01
Chile,Magallanes,121686.114688393,,,,,,,0.01
Chile,Última Esperanza,19856.8137015662,,,,,,,0.01
Chile,Tierra del Fuego,6904.63066208076,,,,,,,0.01
Chile,Antártica Chilena,2392.218502853,,,,,,,0.01
Chile,Santiago,4668899.45262111,,,,,,,0.01
Chile,Cordillera,522903.761508241,,,,,,,0.01
Chile,Maipo,378478.569855227,,,,,,,0.01
Chile,Talagante,217468.863389165,,,,,,,0.01
Chile,Melipilla,141177.895048179,,,,,,,0.01
Chile,Chacabuco,132810.13074493,,,,,,,0.01
China,Anhui Province,59505945.2137084,,,,,,,0.01
China,Beijing Municipality,19614159.5377768,,,,,,,0.01
China,Chongqing Municipality,28848805.0210883,,,,,,,0.01
China,Fujian Province,36897586.1887356,,,,,,,0.01
China,Guangdong Province,104312659.814347,,,,,,,0.01
China,Gansu Province,25577590.2315909,,,,,,,0.01
China,Guangxi Zhuang Autonomous Region,46030833.4104309,,,,,,,0.01
China,Guizhou Province,34749641.9976546,,,,,,,0.01
China,Henan Province,94032155.8033611,,,,,,,0.01
China,Hubei Province,57242968.515673,,,,,,,0.01
China,Hebei Province,71860765.6906931,,,,,,,0.01
China,Hainan Province,9172137.77391965,,,,,,,0.01
China,Hong Kong Special Administrative Region,7061845.02188365,,,,,,,0.01
China,Heilongjiang Province,38315723.7200038,,,,,,,0.01
China,Hunan Province,65689722.033718,,,,,,,0.01
China,Jilin Province,27464805.6079617,,,,,,,0.01
China,Jiangsu Province,78667088.373421,,,,,,,0.01
China,Jiangxi Province,44571546.1205848,,,,,,,0.01
China,Liaoning Province,43750319.1105285,,,,,,,0.01
China,Macau Special Administrative Region,552350.451139514,,,,,,,0.01
China,Inner Mongolia Autonomous Region,24708577.8568669,,,,,,,0.01
China,Ningxia Hui Autonomous Region,6301925.61160234,,,,,,,0.01
China,Qinghai Province,5627235.98612462,,,,,,,0.01
China,Sichuan Province,80425545.9891864,,,,,,,0.01
China,Shandong Province,95801815.4423082,,,,,,,0.01
China,Shanghai Municipality,23021250.7380901,,,,,,,0.01
China,Shaanxi Province,37330787.7569349,,,,,,,0.01
China,Shanxi Province,35715373.2065804,,,,,,,0.01
China,Tianjin Municipality,12939405.8724317,,,,,,,0.01
China,Xinjiang Uyghur Autonomous Region,21815326.5901808,,,,,,,0.01
China,Tibet Autonomous Region,3002440.23989808,,,,,,,0.01
China,Yunnan Province,45970437.8939647,,,,,,,0.01
China,Zhejiang Province,54431862.7520752,,,,,,,0.01
Colombia,Capital District,0,,,,,,,0.01
Colombia,Amazonas,77907.1159582983,,,,,,,0.01
Colombia,Antioquia,6627805.37713523,,,,,,,0.01
Colombia,Arauca,268024.481088882,,,,,,,0.01
Colombia,Atlántico,2518130.00348393,,,,,,,0.01
Colombia,Bolívar,2146896.09534889,,,,,,,0.01
Colombia,Boyacá,8081438.15050348,,,,,,,0.01
Colombia,Caldas,991990.60743307,,,,,,,0.01
Colombia,Caquetá,490144.769334556,,,,,,,0.01
Colombia,Casanare,369033.707170886,,,,,,,0.01
Colombia,Cauca,1404328.26994406,,,,,,,0.01
Colombia,Cesar,1053596.23442961,,,,,,,0.01
Colombia,Chocó,495945.299149166,,,,,,,0.01
Colombia,Córdoba,1762660.99969833,,,,,,,0.01
Colombia,Cundinamarca,2763052.37444912,,,,,,,0.01
Colombia,Guainía,42803.9096664335,,,,,,,0.01
Colombia,Guaviare,114210.431866978,,,,,,,0.01
Colombia,Huila,1183008.05477626,,,,,,,0.01
Colombia,La Guajira,1012992.52572734,,,,,,,0.01
Colombia,Magdalena,1285517.41787928,,,,,,,0.01
Colombia,Meta,998291.182921353,,,,,,,0.01
Colombia,Nariño,1787663.283382,,,,,,,0.01
Colombia,Norte de Santander,1379626.01366459,,,,,,,0.01
Colombia,Putumayo,354132.346095422,,,,,,,0.01
Colombia,Quindío,571752.223278037,,,,,,,0.01
Colombia,Risaralda,962587.921821079,,,,,,,0.01
Colombia,San Andrés y Providencia,0,,,,,,,0.01
Colombia,Santander,2081090.08469349,,,,,,,0.01
Colombia,Sucre,868479.326035767,,,,,,,0.01
Colombia,Tolima,1416229.35697748,,,,,,,0.01
Colombia,Valle del Cauca,4708730.09071188,,,,,,,0.01
Colombia,Vaupés,44504.0649569226,,,,,,,0.01
Colombia,Vichada,75506.8967246665,,,,,,,0.01
Comoros,Nzwani,327411.905477016,,,,,,,0.01
Comoros,Njazidja,379401.654168828,,,,,,,0.01
Comoros,Mwali,51571.7105086208,,,,,,,0.01
Democratic Republic of the Congo,Kinshasa,11576057.3455365,,,,,,,0.01
Democratic Republic of the Congo,Kongo Central,5575509.26145716,,,,,,,0.01
Democratic Republic of the Congo,Kwango,1994218.14989757,,,,,,,0.01
Democratic Republic of the Congo,Kwilu Province,5175190.69675857,,,,,,,0.01
Democratic Republic of the Congo,Mai-Ndombe Province,1768488.53197932,,,,,,,0.01
Democratic Republic of the Congo,Kasaï Province,3200183.30155218,,,,,,,0.01
Democratic Republic of the Congo,Kasaï-Central,2977077.92332936,,,,,,,0.01
Democratic Republic of the Congo,Kasaï-Oriental,2702676.85980981,,,,,,,0.01
Democratic Republic of the Congo,Lomami Province,2049026.1560062,,,,,,,0.01
Democratic Republic of the Congo,Sankuru,1374364.5330862,,,,,,,0.01
Democratic Republic of the Congo,Maniema,2333213.11335956,,,,,,,0.01
Democratic Republic of the Congo,South Kivu,5772527.25688444,,,,,,,0.01
Democratic Republic of the Congo,North Kivu,6655607.91659146,,,,,,,0.01
Democratic Republic of the Congo,Ituri Province,4241623.42565479,,,,,,,0.01
Democratic Republic of the Congo,Haut-Uele,1921042.46610357,,,,,,,0.01
Democratic Republic of the Congo,Tshopo,2614868.83951277,,,,,,,0.01
Democratic Republic of the Congo,Bas-Uele,1093944.91983831,,,,,,,0.01
Democratic Republic of the Congo,Nord-Ubangi,1482211.38371001,,,,,,,0.01
Democratic Republic of the Congo,Mongala,1793727.83731231,,,,,,,0.01
Democratic Republic of the Congo,Sud-Ubangi,2744595.68863383,,,,,,,0.01
Democratic Republic of the Congo,Équateur,1626754.58614201,,,,,,,0.01
Democratic Republic of the Congo,Tshuapa,1316975.29121007,,,,,,,0.01
Democratic Republic of the Congo,Tanganyika Province,2482227.72420554,,,,,,,0.01
Democratic Republic of the Congo,Haut-Lomami,2540359.03386141,,,,,,,0.01
Democratic Republic of the Congo,Lualaba Province,1677441.21580824,,,,,,,0.01
Democratic Republic of the Congo,Haut-Katanga Province,3961306.82181568,,,,,,,0.01
Costa Rica,Alajuela,885651.894561055,,,,,,,0.01
Costa Rica,Cartago,490947.842686476,,,,,,,0.01
Costa Rica,Guanacaste,354186.351028179,,,,,,,0.01
Costa Rica,Heredia,433716.61524322,,,,,,,0.01
Costa Rica,Limón,386897.338817191,,,,,,,0.01
Costa Rica,Puntarenas,410966.537273781,,,,,,,0.01
Costa Rica,San José,1404370.27378064,,,,,,,0.01
Croatia,Bjelovar-Bilogora,119774.940123615,,,,,,,0.01
Croatia,Brod-Posavina,158589.485405483,,,,,,,0.01
Croatia,Dubrovnik-Neretva,122579.196261574,,,,,,,0.01
Croatia,Istria,208074.005272191,,,,,,,0.01
Croatia,Karlovac,128910.774581626,,,,,,,0.01
Croatia,Koprivnica-Križevci,115594.558291706,,,,,,,0.01
Croatia,Krapina-Zagorje,132904.139331581,,,,,,,0.01
Croatia,Lika-Senj,50931.6520463191,,,,,,,0.01
Croatia,Međimurje,113814.395693429,,,,,,,0.01
Croatia,Osijek-Baranja,305059.86386382,,,,,,,0.01
Croatia,Požega-Slavonia,78041.1281988428,,,,,,,0.01
Croatia,Primorje-Gorski Kotar,296222.056627318,,,,,,,0.01
Croatia,Šibenik-Knin,109384.99111603,,,,,,,0.01
Croatia,Sisak-Moslavina,172454.751845096,,,,,,,0.01
Croatia,Split-Dalmatia,454839.544590528,,,,,,,0.01
Croatia,Varaždin,175967.072656976,,,,,,,0.01
Croatia,Virovitica-Podravina,84843.7495434942,,,,,,,0.01
Croatia,Vukovar-Syrmia,179537.398767003,,,,,,,0.01
Croatia,Zadar,170032.530601822,,,,,,,0.01
Croatia,Zagreb County,317635.012465356,,,,,,,0.01
Croatia,City of Zagreb,790089.1659567,,,,,,,0.01
Cuba,Pinar del Río,585505.479486747,,,,,,,0.01
Cuba,Artemisa,487383.517124533,,,,,,,0.01
Cuba,La Habana,2154650.80365621,,,,,,,0.01
Cuba,Mayabeque,371231.907952354,,,,,,,0.01
Cuba,Matanzas,679376.053531392,,,,,,,0.01
Cuba,Cienfuegos,400804.609093392,,,,,,,0.01
Cuba,Villa Clara,783779.589646291,,,,,,,0.01
Cuba,Sancti Spíritus,462156.212887716,,,,,,,0.01
Cuba,Ciego de Ávila,424788.799785458,,,,,,,0.01
Cuba,Camagüey,768381.183171195,,,,,,,0.01
Cuba,Las Tunas,525777.023949168,,,,,,,0.01
Cuba,Granma,830720.877216697,,,,,,,0.01
Cuba,Holguín,1027776.87611517,,,,,,,0.01
Cuba,Santiago de Cuba,1053933.26521367,,,,,,,0.01
Cuba,Guantánamo,506415.255464538,,,,,,,0.01
Cuba,Isla de la Juventud,84270.6972014645,,,,,,,0.01
Cyprus,Famagusta,47342.3242006922,,,,,,,0.01
Cyprus,Kyrenia ,0,,,,,,,0.01
Cyprus,Larnaca,145378.278707034,,,,,,,0.01
Cyprus,Limassol ,239863.908930297,,,,,,,0.01
Cyprus,Nicosia,334150.520975437,,,,,,,0.01
Cyprus,Paphos,90303.2482086591,,,,,,,0.01
Czechia,Prague,1272806.25685451,,,,,,,0.01
Czechia,Central Bohemian,1274749.4343424,,,,,,,0.01
Czechia,South Bohemian,637518.230279549,,,,,,,0.01
Czechia,Vysočina,512773.836250968,,,,,,,0.01
Czechia,Plzeň,574746.496771993,,,,,,,0.01
Czechia,Karlovy Vary,310273.340057538,,,,,,,0.01
Czechia,Ústí nad Labem,830446.852187524,,,,,,,0.01
Czechia,Liberec,439302.125418151,,,,,,,0.01
Czechia,Hradec Králové,555733.760167587,,,,,,,0.01
Czechia,Pardubice,505331.156444015,,,,,,,0.01
Czechia,Olomouc,640004.457369052,,,,,,,0.01
Czechia,Moravian-Silesian,1236140.90787808,,,,,,,0.01
Czechia,South Moravian,1169894.85702985,,,,,,,0.01
Czechia,Zlín,590512.936862912,,,,,,,0.01
Denmark,Hovedstaden,1846191.62930276,,,,,,,0.01
Denmark,Midtjylland,1326461.15763965,,,,,,,0.01
Denmark,Nordjylland,589989.889088249,,,,,,,0.01
Denmark,Sjælland,837435.490522782,,,,,,,0.01
Denmark,Syddanmark,1223216.72739633,,,,,,,0.01
Djibouti,Djibouti,529948.40495895,,,,,,,0.01
Djibouti,Ali Sabieh,71646.5441239087,,,,,,,0.01
Djibouti,Arta,40166.6687834805,,,,,,,0.01
Djibouti,Dikhil,83416.6191908305,,,,,,,0.01
Djibouti,Tadjourah,84048.6769223536,,,,,,,0.01
Djibouti,Obock,36086.2960863065,,,,,,,0.01
Dominica,Saint Andrew,9471.86515071942,,,,,,,0.01
Dominica,Saint David,6043.55201201536,,,,,,,0.01
Dominica,Saint George,21242.9403089885,,,,,,,0.01
Dominica,Saint John,6561.59932994089,,,,,,,0.01
Dominica,Saint Joseph,5637.51492499265,,,,,,,0.01
Dominica,Saint Luke,1668.15236737408,,,,,,,0.01
Dominica,Saint Mark,1834.16753103362,,,,,,,0.01
Dominica,Saint Patrick,7622.69624947561,,,,,,,0.01
Dominica,Saint Paul,9786.89392513359,,,,,,,0.01
Dominica,Saint Peter,1430.1306267056,,,,,,,0.01
Dominican Republic,Azua,219244.025530705,,,,,,,0.01
Dominican Republic,Baoruco,99253.0656760636,,,,,,,0.01
Dominican Republic,Barahona,188723.237792382,,,,,,,0.01
Dominican Republic,Dajabón,65276.9623326583,,,,,,,0.01
Dominican Republic,Distrito Nacional,1008089.0778513,,,,,,,0.01
Dominican Republic,Duarte,294932.938880588,,,,,,,0.01
Dominican Republic,Elías Piña,63455.7959891402,,,,,,,0.01
Dominican Republic,El Seibo,90684.2830119982,,,,,,,0.01
Dominican Republic,Espaillat,236488.600633002,,,,,,,0.01
Dominican Republic,Hato Mayor,85568.8157703204,,,,,,,0.01
Dominican Republic,Hermanas Mirabal,92402.4399467396,,,,,,,0.01
Dominican Republic,Independencia,55643.0823836688,,,,,,,0.01
Dominican Republic,La Altagracia,314944.766740994,,,,,,,0.01
Dominican Republic,La Romana,260025.750492804,,,,,,,0.01
Dominican Republic,La Vega,404049.905515531,,,,,,,0.01
Dominican Republic,María Trinidad Sánchez,141384.913957079,,,,,,,0.01
Dominican Republic,Monseñor Nouel,170223.548049166,,,,,,,0.01
Dominican Republic,Monte Cristi,113964.409395531,,,,,,,0.01
Dominican Republic,Monte Plata,188688.234595225,,,,,,,0.01
Dominican Republic,Pedernales,33442.0545639221,,,,,,,0.01
Dominican Republic,Peravia,191456.48744468,,,,,,,0.01
Dominican Republic,Puerto Plata,328528.007420655,,,,,,,0.01
Dominican Republic,Samaná,107252.796363488,,,,,,,0.01
Dominican Republic,San Cristóbal,605208.279120823,,,,,,,0.01
Dominican Republic,San José de Ocoa,57101.2155681001,,,,,,,0.01
Dominican Republic,San Juan,227660.794309974,,,,,,,0.01
Dominican Republic,San Pedro de Macorís,298660.279332149,,,,,,,0.01
Dominican Republic,Sánchez Ramírez,152036.886897668,,,,,,,0.01
Dominican Republic,Santiago,1017900.97406012,,,,,,,0.01
Dominican Republic,Santiago Rodríguez,57465.2488185342,,,,,,,0.01
Dominican Republic,Santo Domingo,2650893.12993554,,,,,,,0.01
Dominican Republic,Valverde,170505.573809117,,,,,,,0.01
Ecuador,Azuay,881474.513003188,,,,,,,0.01
Ecuador,Bolívar,209952.176822508,,,,,,,0.01
Ecuador,Cañar,281421.704777936,,,,,,,0.01
Ecuador,Carchi,186886.069987307,,,,,,,0.01
Ecuador,Chimborazo,524051.866374994,,,,,,,0.01
Ecuador,Cotopaxi,488760.642909829,,,,,,,0.01
Ecuador,El Oro,715816.38195466,,,,,,,0.01
Ecuador,Esmeraldas,643712.796085013,,,,,,,0.01
Ecuador,Galápagos,33045.0182990255,,,,,,,0.01
Ecuador,Guayas,4387834.78045417,,,,,,,0.01
Ecuador,Imbabura,476300.504813238,,,,,,,0.01
Ecuador,Loja,521201.606035057,,,,,,,0.01
Ecuador,Los Ríos,921847.200604222,,,,,,,0.01
Ecuador,Manabí,1562221.69177179,,,,,,,0.01
Ecuador,Morona Santiago,196552.952950759,,,,,,,0.01
Ecuador,Napo,133717.213596973,,,,,,,0.01
Ecuador,Orellana,161352.737798202,,,,,,,0.01
Ecuador,Pastaza,114212.432049672,,,,,,,0.01
Ecuador,Pichincha,3228527.89051867,,,,,,,0.01
Ecuador,Santa Elena,401214.646545804,,,,,,,0.01
Ecuador,Santo Domingo de los Tsáchilas,458621.890066192,,,,,,,0.01
Ecuador,Sucumbíos,230524.055837427,,,,,,,0.01
Ecuador,Tungurahua,590653.949742887,,,,,,,0.01
Ecuador,Zamora Chinchipe,120426.999682085,,,,,,,0.01
Egypt,Alexandria,5300202.1151769,,,,,,,0.01
Egypt,Aswan,1532539.98067389,,,,,,,0.01
Egypt,Asyut,4587996.06298616,,,,,,,0.01
Egypt,Beheira,6404795.00759042,,,,,,,0.01
Egypt,Beni Suef,3288519.37008061,,,,,,,0.01
Egypt,Cairo,9789633.17533398,,,,,,,0.01
Egypt,Dakahlia,6679978.14254361,,,,,,,0.01
Egypt,Damietta,1539215.59041743,,,,,,,0.01
Egypt,Faiyum,3748284.36455681,,,,,,,0.01
Egypt,Gharbia,5146881.11098923,,,,,,,0.01
Egypt,Giza,8915978.3765757,,,,,,,0.01
Egypt,Ismailia,1352671.55167091,,,,,,,0.01
Egypt,Kafr El Sheikh,3478584.73046112,,,,,,,0.01
Egypt,Luxor,1296658.43548872,,,,,,,0.01
Egypt,Matruh,461889.188497974,,,,,,,0.01
Egypt,Minya,5745736.80987172,,,,,,,0.01
Egypt,Monufia,4442122.73906218,,,,,,,0.01
Egypt,New Valley,249421.781936889,,,,,,,0.01
Egypt,North Sinai,464017.382885127,,,,,,,0.01
Egypt,Port Said,764568.83495511,,,,,,,0.01
Egypt,Qalyubia,5792595.08986029,,,,,,,0.01
Egypt,Qena,3303195.71060292,,,,,,,0.01
Egypt,Red Sea,372896.059954339,,,,,,,0.01
Egypt,Sharqia,7402376.12565515,,,,,,,0.01
Egypt,Sohag,5193526.37152083,,,,,,,0.01
Egypt,South Sinai,105962.678525411,,,,,,,0.01
Egypt,Suez,749725.479177792,,,,,,,0.01
El Salvador,Ahuachapán,333436.455753432,,,,,,,0.01
El Salvador,Cabañas,164960.06728808,,,,,,,0.01
El Salvador,Chalatenango,204826.708667356,,,,,,,0.01
El Salvador,Cuscatlán,252551.067762735,,,,,,,0.01
El Salvador,La Libertad,747730.296939835,,,,,,,0.01
El Salvador,La Paz,328250.98211744,,,,,,,0.01
El Salvador,La Unión,263295.049107279,,,,,,,0.01
El Salvador,Morazán,199537.225531241,,,,,,,0.01
El Salvador,San Miguel,478835.736378761,,,,,,,0.01
El Salvador,San Salvador,1741006.02175424,,,,,,,0.01
El Salvador,San Vicente,174576.945684165,,,,,,,0.01
El Salvador,Santa Ana,572133.258081376,,,,,,,0.01
El Salvador,Sonsonate,463774.360687722,,,,,,,0.01
El Salvador,Usulután,366073.43678274,,,,,,,0.01
Equatorial Guinea,Annobón (San Antonio de Palé),5314.4854197997,,,,,,,0.01
Equatorial Guinea,Bioko Norte (Malabo),300401.43836788,,,,,,,0.01
Equatorial Guinea,Bioko Sur (Luba),34677.1673778951,,,,,,,0.01
Equatorial Guinea,Centro Sur (Evinayong),141998.97004435,,,,,,,0.01
Equatorial Guinea,Kié-Ntem (Ebebiyín),183680.777219061,,,,,,,0.01
Equatorial Guinea,Litoral (Bata),367381.55626507,,,,,,,0.01
Equatorial Guinea,Wele-Nzas (Mongomo),192034.540243447,,,,,,,0.01
Eritrea,Maekel Region,1053350.21195816,,,,,,,0.01
Eritrea,Anseba Region,893668.626801385,,,,,,,0.01
Eritrea,Gash-Barka Region,1103842.823903,,,,,,,0.01
Eritrea,Debub Region,1476899.89856425,,,,,,,0.01
Eritrea,Northern Red Sea Region,897535.980041574,,,,,,,0.01
Eritrea,Southern Red Sea Region,398109.362912293,,,,,,,0.01
Estonia,Harju County,605084.267793752,,,,,,,0.01
Estonia,Hiiu County,9315.85090053336,,,,,,,0.01
Estonia,Ida-Viru County,134271.264203403,,,,,,,0.01
Estonia,Jõgeva County,28444.5981012313,,,,,,,0.01
Estonia,Järva County,30176.7563148355,,,,,,,0.01
Estonia,Lääne County,20445.8675051533,,,,,,,0.01
Estonia,Lääne-Viru County,58867.3768875142,,,,,,,0.01
Estonia,Põlva County,24649.251438051,,,,,,,0.01
Estonia,Pärnu County,86192.8727710647,,,,,,,0.01
Estonia,Rapla County,33285.0402223887,,,,,,,0.01
Estonia,Saare County,33086.0220442667,,,,,,,0.01
Estonia,Tartu County,153331.005101134,,,,,,,0.01
Estonia,Valga County,28206.5763605627,,,,,,,0.01
Estonia,Viljandi County,46165.2166848653,,,,,,,0.01
Estonia,Võru County,35418.2350662789,,,,,,,0.01
Eswatini,Hhohho,320680.290618026,,,,,,,0.01
Eswatini,Manzini,355977.514631277,,,,,,,0.01
Eswatini,Lubombo,212550.414142914,,,,,,,0.01
Eswatini,Shiselweni,204129.644998256,,,,,,,0.01
Ethiopia,Addis Ababa,3273298.97986534,,,,,,,0.01
Ethiopia,Afar Region,1723157.39147814,,,,,,,0.01
Ethiopia,Amhara Region,27403503.0086435,,,,,,,0.01
Ethiopia,Benishangul-Gumuz Region,1005091.8040833,,,,,,,0.01
Ethiopia,Dire Dawa,440040.192832493,,,,,,,0.01
Ethiopia,Gambela Region,409037.361064749,,,,,,,0.01
Ethiopia,Harari Region,232021.192584405,,,,,,,0.01
Ethiopia,Oromia Region,33695077.6748008,,,,,,,0.01
Ethiopia,Sidama Region,10850991.1187103,,,,,,,0.01
Ethiopia,Somali Region,6453589.46442745,,,,,,,0.01
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",11427043.7347818,,,,,,,0.01
Ethiopia,Tigray Region,4056370.5048377,,,,,,,0.01
Fiji,Naitasiri,177694.230413844,,,,,,,0.01
Fiji,Namosi,7871.7189949649,,,,,,,0.01
Fiji,Rewa,108025.866974987,,,,,,,0.01
Fiji,Serua,15462.4123213253,,,,,,,0.01
Fiji,Tailevu,64557.8966539161,,,,,,,0.01
Fiji,Bua,15467.4127780621,,,,,,,0.01
Fiji,Cakaudrove,50473.6102092343,,,,,,,0.01
Fiji,Macuata,65989.0273719691,,,,,,,0.01
Fiji,Kadavu,10897.9954120356,,,,,,,0.01
Fiji,Lau,9602.87711722182,,,,,,,0.01
Fiji,Lomaiviti,15658.4302254052,,,,,,,0.01
Fiji,Ba,247730.627468525,,,,,,,0.01
Fiji,Nadroga-Navosa,58936.3831904811,,,,,,,0.01
Fiji,Ra,30434.7798824509,,,,,,,0.01
Finland,Lapland,177177.183187266,,,,,,,0.01
Finland,North Ostrobothnia,412867.710925086,,,,,,,0.01
Finland,Kainuu,72312.6049612415,,,,,,,0.01
Finland,North Karelia,161225.726197088,,,,,,,0.01
Finland,Northern Savonia,244258.310310538,,,,,,,0.01
Finland,Southern Savonia,142348.001924574,,,,,,,0.01
Finland,South Karelia,127768.670262956,,,,,,,0.01
Finland,Central Finland,275129.130020432,,,,,,,0.01
Finland,South Ostrobothnia,188702.235874088,,,,,,,0.01
Finland,Ostrobothnia,180461.483171952,,,,,,,0.01
Finland,Central Ostrobothnia,68164.2260524479,,,,,,,0.01
Finland,Pirkanmaa,517713.287415512,,,,,,,0.01
Finland,Satakunta,216771.799720064,,,,,,,0.01
Finland,Päijänne Tavastia,199622.233295766,,,,,,,0.01
